,qf1,qf2,qf3_1,qf3_3,qf3_4,qf3_6,qf3_7,qf3_8,qf4,qf8,qf9_4,qf9_5,qf9_6,qf9_10,qprod1c_1,qprod1c_2,qprod1c_10,qprod1c_11,qprod1c_12,qprod1c_3,qprod1c_5,qprod1c_6,qprod1c_14,qprod1c_7,qprod1c_8,qprod2,qprod3_2,qprod3_4,qprod3_8,qprod3_9,qprod3_10,qprod3_11,qprod3_17,qprod3_18,qf10_1,qf10_2,qf10_3,qf10_4,qf10_5,qf10_6,qf10_7,qf10_8,qf10_9,qf10_10,qf10_11,qf10_12,qk1,qf11,qf12_1_a,qf12_1_b,qf12_2_d,qf12_3_e,qf12_3_f,qf12_4_l,qf12_6_q,qf12_7_r,qf13,qd1,qd7,qd9,qd10,AREA5,check,qf9_2_3,qf9_7_8,qf9_1_9,qprod3_1_16,qprod3_3_6,qprod3_5_7_12_14,qprod3_13_15,qf12_1c_3g,qf12_4k_5m_5o_6p,fin_knowledge_score
989,-99,0,0,0,1,0,0,0,-99,6,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,3,2,2,2,2,3,1,1,4,5,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99,0,1,3,5,5,0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,2.5
990,2,0,0,0,0,0,0,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,3,-99,-99,-99,5,-99,-99,1,1,1,5,5,-99,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-99,1,4,5,2,1,0,0,0,1,-99.0,-99.0,-99.0,-99.0,0.0,0.0,0.5
991,2,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,1,5,1,-99,1,5,1,1,1,5,5,5,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,4,5,4,5,0,0,0,0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,1.5
992,1,0,0,1,0,0,0,0,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5,4,1,3,3,-99,2,1,3,4,3,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99,0,5,3,2,3,0,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,2.5
993,2,0,0,1,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,3,3,3,1,5,2,5,3,3,5,5,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99,0,3,1,2,3,0,0,0,1,-99.0,-99.0,-99.0,-99.0,0.0,0.0,4.0
994,3,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,4,3,2,2,2,2,2,2,2,5,2,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,3,1,2,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
995,1,1,1,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,1,5,1,5,1,1,5,3,1,3,2,3,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,3,5,2,5,0,0,0,1,-99.0,-99.0,-99.0,-99.0,0.0,1.0,-1.5
996,2,1,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,3,5,5,5,1,5,3,1,1,1,5,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,5,3,1,5,0,0,0,1,-99.0,-99.0,-99.0,-99.0,0.0,1.0,-1.0
997,2,1,0,1,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3,4,5,5,1,5,2,4,5,5,2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,6,5,6,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,2.5
998,2,0,0,1,0,0,0,0,2,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,1,5,3,5,1,1,4,1,3,5,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99,0,2,3,5,1,0,0,0,0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,0.0
999,2,0,0,1,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,3,2,2,4,4,2,2,3,4,4,4,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,2,1,2,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,4.0
1000,2,1,0,1,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,3,5,1,5,3,3,4,1,4,5,5,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99,0,4,5,2,5,0,1,1,0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,0.5
1001,1,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2,3,3,1,4,2,4,2,4,2,3,3,4,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,3,3,1,1,0,1,0,1,0.0,1.0,0.0,0.0,0.0,1.0,2.5
1002,1,0,0,0,0,0,0,1,-99,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,5,5,4,5,4,5,5,4,5,2,4,5,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,3,1,1,3,0,0,0,1,-99.0,-99.0,-99.0,-99.0,0.0,0.0,-1.5
1003,2,1,0,1,0,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5,2,1,3,1,4,3,2,3,5,5,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,6,3,6,3,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,3.0
1004,2,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,3,3,3,1,4,3,2,3,4,5,5,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99,1,2,1,2,5,0,1,0,1,-99.0,-99.0,-99.0,-99.0,0.0,0.0,-0.5
1005,2,1,0,0,0,0,0,1,-99,-97,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,4,-99,5,1,-99,4,1,1,-99,-99,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,3,3,2,3,0,0,0,1,0.0,1.0,0.0,0.0,0.0,1.0,-0.5
1006,3,0,0,0,0,0,0,1,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,3,4,3,5,4,5,4,2,4,4,4,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,7,5,6,5,0,0,0,0,-99.0,-99.0,-99.0,-99.0,1.0,0.0,-0.5
1007,3,0,0,0,0,0,0,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2,2,4,1,4,2,3,3,3,5,5,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,1,9,5,0,0,0,1,-99.0,-99.0,-99.0,-99.0,0.0,0.0,-1.0
1008,3,1,0,1,0,0,0,0,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,5,5,1,5,1,3,4,3,3,3,3,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99,0,3,3,2,3,0,0,0,0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,0.5
1009,2,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,3,4,4,1,3,2,3,2,5,4,3,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,4,3,6,3,0,0,0,0,0.0,1.0,0.0,1.0,0.0,1.0,3.5
1010,2,0,0,0,0,0,1,0,-99,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2,5,3,1,5,3,2,2,2,2,4,2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,3,3,4,1,0,0,0,0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,0.5
1011,2,1,0,1,0,0,0,0,1,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,4,4,2,3,2,4,3,3,3,4,3,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,4,1,2,3,0,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,2.5
1012,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,5,5,1,4,2,2,5,4,1,5,4,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99,1,6,3,6,3,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,4.0
1013,1,1,0,1,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5,3,1,4,1,3,2,2,2,5,2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,5,3,4,5,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,3.5
1014,2,0,0,0,0,0,0,0,-99,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3,4,5,2,5,2,3,5,3,3,1,4,3,1,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5,1,5,1,2,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1015,2,0,0,1,0,0,0,0,2,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,3,3,3,2,2,3,3,3,3,2,3,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,5,1,5,5,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1016,1,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2,2,2,2,5,2,3,1,1,2,4,5,3,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-99,0,3,3,2,1,0,0,0,1,-99.0,-99.0,-99.0,-99.0,0.0,0.0,1.5
1017,1,1,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,3,5,5,5,3,5,1,1,1,1,5,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,4,3,5,1,0,0,1,0,-99.0,-99.0,-99.0,-99.0,1.0,0.0,3.0
1018,2,0,1,1,0,0,0,0,2,6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5,3,1,5,1,3,2,4,5,5,4,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,5,3,6,1,0,0,0,1,0.0,0.0,1.0,1.0,0.0,0.0,2.5
1019,2,0,0,1,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,5,5,1,5,1,1,3,3,5,5,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,6,3,6,1,0,1,0,1,-99.0,-99.0,-99.0,-99.0,0.0,0.0,4.0
1020,2,1,0,1,0,1,0,0,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,1,4,3,2,3,2,3,5,3,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99,0,4,3,2,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,4.0
1021,1,0,0,0,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5,5,1,5,1,5,5,1,1,-99,-99,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,7,5,6,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.5
1022,2,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,4,1,-99,3,3,2,2,5,5,4,4,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,4,3,2,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,4.0
1023,2,1,0,0,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,5,5,3,4,1,5,2,1,3,5,3,4,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,5,5,2,1,0,0,0,1,-99.0,-99.0,-99.0,-99.0,0.0,0.0,2.5
1024,2,0,0,0,0,0,0,1,2,6,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,4,4,1,5,1,3,3,3,4,5,3,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99,0,4,3,4,3,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1025,2,1,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,2,3,3,5,1,5,2,1,1,2,5,4,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,5,3,4,3,0,0,0,1,-99.0,-99.0,-99.0,-99.0,0.0,0.0,2.5
1026,2,0,0,1,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,3,2,4,1,4,4,5,4,1,3,3,4,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99,0,3,3,2,1,0,1,0,1,-99.0,-99.0,-99.0,-99.0,0.0,0.0,2.0
1027,2,-99,0,0,0,0,0,1,1,-97,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5,5,1,5,1,1,5,3,3,-99,1,3,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,0,2,3,2,1,1,0,0,1,0.0,0.0,1.0,0.0,-99.0,-99.0,-1.0
1028,2,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,4,3,1,5,1,4,2,1,2,2,5,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99,0,6,3,4,5,0,0,1,0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,2.5
1029,3,0,0,0,0,0,0,1,2,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,2,2,1,2,2,4,2,2,4,5,5,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99,0,1,3,5,5,0,0,0,0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,0.5
1030,2,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,1,3,1,5,4,5,-99,2,1,5,1,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99,0,5,3,2,5,0,0,1,0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,0.0
1031,2,0,0,1,0,0,0,0,1,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,4,1,3,2,3,2,5,4,5,1,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99,0,4,3,2,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.5
1032,2,0,0,0,0,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,5,5,1,5,1,5,5,2,1,5,3,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,4,3,2,5,0,1,0,1,-99.0,-99.0,-99.0,-99.0,0.0,0.0,1.0
1033,2,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,2,2,1,5,1,2,2,3,3,4,1,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,4,5,4,5,0,0,0,0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,0.5
1034,1,-99,0,0,0,0,0,1,-99,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,1,1,1,5,-99,2,1,-99,2,3,3,-99,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99,0,4,3,2,1,0,0,0,1,-99.0,-99.0,-99.0,-99.0,0.0,0.0,1.0
1035,2,1,0,0,0,0,0,1,1,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5,5,1,4,1,1,-99,5,2,5,-99,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99,1,2,1,1,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,4.0
1036,3,-99,0,0,0,0,0,1,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2,4,3,3,4,3,3,3,3,3,4,3,3,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,1,5,3,1,3,0,0,0,1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0
1037,1,0,0,0,0,0,0,1,-99,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,3,4,1,4,2,2,3,2,3,4,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99,0,5,5,4,3,0,0,0,0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,1.5
1038,2,0,0,1,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,2,1,5,1,3,4,3,1,5,5,5,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99,0,6,3,4,1,0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,2.5
1039,1,1,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,4,4,1,5,1,4,-99,2,3,3,4,3,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-99,0,5,3,4,1,0,0,0,1,-99.0,-99.0,-99.0,-99.0,0.0,0.0,2.0
1040,2,1,0,1,0,0,0,0,-99,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,5,4,1,5,2,3,3,3,2,3,4,4,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4,1,4,5,1,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1041,2,1,0,1,0,0,0,0,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,4,5,1,5,2,3,3,3,3,5,3,-99,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,6,5,6,1,0,0,0,0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,4.0
1042,1,1,0,1,0,1,0,0,1,3,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5,5,1,2,1,1,2,3,1,5,2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,6,1,1,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,3.5
1043,1,0,0,0,0,0,0,1,1,-99,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,5,5,1,2,1,2,-99,3,1,5,2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,6,3,6,1,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1044,-99,0,0,1,0,0,0,0,-99,-97,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3,4,-99,4,1,2,2,4,2,5,2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99,0,2,1,2,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1045,2,0,0,0,0,0,0,1,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,1,1,1,5,1,5,1,1,1,5,5,3,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,4,3,6,3,0,0,0,0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,0.0
1046,3,1,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,1,1,1,5,1,2,5,1,1,5,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,1,1,9,5,0,0,1,0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,3.5
1047,3,0,0,1,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,-99,3,1,5,2,3,3,3,-99,5,3,5,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,1,2,3,5,1,0,0,0,0,0.0,0.0,0.0,0.0,-99.0,-99.0,1.5
1048,1,0,0,0,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,3,5,1,5,2,4,3,3,5,5,4,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,5,3,2,5,0,0,0,1,-99.0,-99.0,-99.0,-99.0,0.0,0.0,1.0
1049,2,1,1,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2,3,2,4,1,4,2,2,2,2,4,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,6,1,6,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,2.5
1050,-99,-99,0,0,0,0,0,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99,1,6,7,6,1,0,0,1,0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,2.0
1051,1,0,0,0,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,4,5,1,5,1,-99,4,2,2,4,5,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,7,3,6,1,0,0,0,1,-99.0,-99.0,-99.0,-99.0,0.0,0.0,1.0
1052,2,0,0,1,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,3,3,3,3,3,3,4,3,2,3,3,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,2,1,1,5,0,1,0,1,-99.0,-99.0,-99.0,-99.0,0.0,0.0,1.0
1053,-99,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,1,1,5,3,5,1,1,3,5,5,4,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,1,4,1,5,5,0,0,0,0,0.0,0.0,1.0,0.0,-99.0,-99.0,1.5
